"qb","school","bin","epa","cpoe","passes"
"1858","Max Johnson","Georgia Southern","SR",-0.107324957847595,5.41580480180289,19
"1859","Max Shikenjanski","Minnesota","BL",1.30075788497925,14.9993032217026,2
"1860","Max Shikenjanski","Minnesota","BR",1.83558177947998,10.1434350013733,1
"1861","Max Tulen","Tulsa","BR",-2.04683113098145,-87.3613953590393,1
"1862","McCae Hillstead","Utah State","BL",0.326690912246704,10.8179867267609,1
"1863","McCae Hillstead","Utah State","DL",-0.172399282455444,-33.5193738341331,2
"1864","McCae Hillstead","Utah State","MC",3.18399047851562,1.42520268758138,3
"1865","McCae Hillstead","Utah State","ML",0.396358847618103,-27.1412332852682,3
"1866","McCae Hillstead","Utah State","MR",5.54700136184692,-4.15412368518966,7
"1867","McCae Hillstead","Utah State","SL",5.7632417678833,7.2171151638031,4
"1868","McCae Hillstead","Utah State","SR",-0.579523801803589,-5.58541119098663,6
"1869","Micah Alejado","Hawai'i","BC",-1.56212863326073,-29.0612568457921,3
"1870","Micah Alejado","Hawai'i","BL",-4.26727390289307,3.67595634677193,11
"1871","Micah Alejado","Hawai'i","BR",-1.96040737628937,-0.883826187678743,7
"1872","Micah Alejado","Hawai'i","DC",2.574662566185,-1.7820805311203,4
"1873","Micah Alejado","Hawai'i","DL",0.959134519100189,-2.26613879203796,3
"1874","Micah Alejado","Hawai'i","DR",-0.474672883749008,-46.0591942071915,1
"1875","Micah Alejado","Hawai'i","MC",3.68491220474243,-16.937275772745,11
"1876","Micah Alejado","Hawai'i","ML",9.49694454669952,-4.32921720339972,17
"1877","Micah Alejado","Hawai'i","MR",0.406977578997612,-28.3491875976324,8
"1878","Micah Alejado","Hawai'i","SC",13.5570216923952,12.0823880036672,12
"1879","Micah Alejado","Hawai'i","SL",-2.09587901830673,-5.89662072559198,30
"1880","Micah Alejado","Hawai'i","SR",5.26962146162987,-5.9216348188264,28
"1881","Michael Hawkins Jr.","West Virginia","BC",-1.61889803409576,14.6406561136246,2
"1882","Michael Hawkins Jr.","West Virginia","BL",-2.62404161691666,-8.47922086715698,5
"1883","Michael Hawkins Jr.","West Virginia","DC",6.55837345123291,47.3199218511581,2
"1884","Michael Hawkins Jr.","West Virginia","DL",2.35956287384033,11.6949483752251,2
"1885","Michael Hawkins Jr.","West Virginia","DR",6.793576836586,-6.07551899221209,9
"1886","Michael Hawkins Jr.","West Virginia","MC",15.5141479969025,33.1864416599274,5
"1887","Michael Hawkins Jr.","West Virginia","ML",-0.331221103668213,-12.7667486667633,2
"1888","Michael Hawkins Jr.","West Virginia","MR",-0.7713942527771,-41.2351071834564,1
"1889","Michael Hawkins Jr.","West Virginia","SC",-1.02941620349884,-75.7354438304901,1
"1890","Michael Hawkins Jr.","West Virginia","SL",0.782634675502777,-1.42496228218079,4
"1891","Michael Hawkins Jr.","West Virginia","SR",3.06560492515564,26.2350738048553,5
"1892","Michael Mitchell Jr.","Stanford","BR",-0.295217305421829,-85.6837570667267,1
"1893","Michael Mitchell Jr.","Stanford","DC",-1.9043436050415,-23.9577040076256,1
"1894","Michael Mitchell Jr.","Stanford","SL",0.575480073690414,26.3104289770126,2
"1895","Michael Mitchell Jr.","Stanford","SR",0.23889522254467,34.6002042293549,1
"1896","Michael Van Buren Jr.","South Florida","BL",3.74903571605682,-5.53243855635325,6
"1897","Michael Van Buren Jr.","South Florida","BR",3.93198537826538,12.4386735260487,8
"1898","Michael Van Buren Jr.","South Florida","DC",-2.08843660354614,-28.6595791578293,6
"1899","Michael Van Buren Jr.","South Florida","DL",-1.58735108375549,-34.441065788269,1
"1900","Michael Van Buren Jr.","South Florida","DR",5.59461623430252,1.42782678206762,3
"1901","Michael Van Buren Jr.","South Florida","MC",3.85734659433365,-16.6927188634872,6
"1902","Michael Van Buren Jr.","South Florida","ML",-0.354044377803802,-23.7455666065216,6
"1903","Michael Van Buren Jr.","South Florida","MR",2.82160538434982,9.26274778321385,8
"1904","Michael Van Buren Jr.","South Florida","SC",0.694090306758881,-6.75457980897692,9
"1905","Michael Van Buren Jr.","South Florida","SL",5.81575787067413,18.3282170158166,13
"1906","Michael Van Buren Jr.","South Florida","SR",5.88912284374237,12.15023415593,13
"1907","Mikey Keene","Arizona State","BL",-0.680843830108643,-87.5086426734924,1
"1908","Mikey Keene","Arizona State","BR",1.21564626693726,16.5337771177292,2
"1909","Mikey Keene","Arizona State","MR",-0.442933082580566,-40.7352447509766,1
"1910","Mikey Keene","Arizona State","SL",-0.0334405899047852,28.4170597791672,2
"1911","Mikey Keene","Arizona State","SR",-0.750221967697144,-78.5379230976105,1
"1912","Miles O'Neill","North Carolina","BC",2.00175929069519,11.3749980926514,1
"1913","Miles O'Neill","North Carolina","BL",-1.45527851581573,-1.1307243257761,2
"1914","Miles O'Neill","North Carolina","DL",-0.449105262756348,-41.9112116098404,1
"1915","Miles O'Neill","North Carolina","SC",-0.760782957077026,-78.846287727356,1
"1916","Miles O'Neill","North Carolina","SL",0.669825375080109,24.3282556533813,1
"1917","Mitch Griffis","East Carolina","BC",-2.77234125137329,25.4461944103241,1
"1918","Mitch Griffis","East Carolina","BL",-1.840824842453,11.2896755337715,4
"1919","Mitch Griffis","East Carolina","BR",-0.773617655038834,17.6853239536285,2
"1920","Mitch Griffis","East Carolina","DC",6.20732009410858,-16.917484998703,3
"1921","Mitch Griffis","East Carolina","DL",-2.44809108972549,-32.799006998539,4
"1922","Mitch Griffis","East Carolina","DR",-3.42763817310333,-13.1536993508538,6
"1923","Mitch Griffis","East Carolina","MC",2.69537734985352,-11.3428503274918,2
"1924","Mitch Griffis","East Carolina","MR",-0.55889368057251,6.81933742016554,4
"1925","Mitch Griffis","East Carolina","SC",-4.77857398986816,-60.2670960128307,5
"1926","Mitch Griffis","East Carolina","SL",-1.58166891336441,-23.4782117605209,5
"1927","Mitch Griffis","East Carolina","SR",9.51570296287537,26.8010997878654,14
"1928","Monte Harrison","Arkansas","BR",-1.84431934356689,12.8785252571106,1
"1929","Nate Bennett","Baylor","BL",-2.65824836492538,12.4437358644274,9
"1930","Nate Bennett","Baylor","BR",8.59605544805527,2.69330590963364,12
"1931","Nate Bennett","Baylor","DC",-1.36238527297974,-45.3529417514801,1
"1932","Nate Bennett","Baylor","DL",1.92525953054428,-4.72419708967209,6
"1933","Nate Bennett","Baylor","DR",9.05966711044312,37.9698842763901,4
"1934","Nate Bennett","Baylor","MC",3.19961452484131,33.5623872280121,5
"1935","Nate Bennett","Baylor","ML",4.11285495758057,-8.95459949970245,4
"1936","Nate Bennett","Baylor","MR",2.673579454422,9.91837382316589,4
"1937","Nate Bennett","Baylor","SC",0.78848659992218,18.8449761271477,5
"1938","Nate Bennett","Baylor","SL",0.586711406707764,27.0239979028702,2
"1939","Nate Bennett","Baylor","SR",-1.67746588587761,-9.17656701058149,4
"1940","Nate Rogers","UAB","SL",-0.760791540145874,-78.1975150108337,1
"1941","Nathan Hayes","North Dakota State","BL",-0.631138920783997,11.0678017139435,3
"1942","Nathan Hayes","North Dakota State","BR",4.82499587535858,12.1605376402537,9
"1943","Nathan Hayes","North Dakota State","DC",-1.58783626556396,-38.8625428080559,2
"1944","Nathan Hayes","North Dakota State","DL",18.4569998979568,30.6088668294251,8
"1945","Nathan Hayes","North Dakota State","DR",1.86417001485825,7.4847599864006,5
"1946","Nathan Hayes","North Dakota State","MC",0.665454626083374,-29.5092244942983,3
"1947","Nathan Hayes","North Dakota State","ML",0.0156863331794739,22.736523548762,3
"1948","Nathan Hayes","North Dakota State","MR",2.49070060253143,-16.080604493618,10
"1949","Nathan Hayes","North Dakota State","SC",6.6641628742218,24.2134183645248,6
"1950","Nathan Hayes","North Dakota State","SL",-0.906359791755676,-9.12199524395606,17
"1951","Nathan Hayes","North Dakota State","SR",11.3933589458466,14.1432842070406,22
"1952","Nick Evers","Missouri","MR",1.87618207931519,38.713663816452,1
"1953","Nick Evers","Missouri","SL",-0.549246788024902,-47.1959799528122,1
"1954","Nick Minicucci","Delaware","BC",0.178148090839386,12.8809859355291,6
"1955","Nick Minicucci","Delaware","BL",0.594054341316223,38.5175714890162,3
"1956","Nick Minicucci","Delaware","BR",-2.33883446455002,-28.8858498136202,3
"1957","Nick Minicucci","Delaware","DC",3.73215222358704,60.0016087293625,1
"1958","Nick Minicucci","Delaware","DL",5.45120799541473,21.7744904756546,5
"1959","Nick Minicucci","Delaware","DR",13.2544173002243,21.6194022446871,8
"1960","Nick Minicucci","Delaware","MC",0.247051477432251,-17.6430374383926,2
"1961","Nick Minicucci","Delaware","ML",4.44642454385757,30.160464239972,7
"1962","Nick Minicucci","Delaware","MR",3.08261841535568,24.4547547151645,6
"1963","Nick Minicucci","Delaware","SC",6.51466393470764,-12.7862908877432,8
"1964","Nick Minicucci","Delaware","SL",-1.21585315465927,-6.68276376698328,23
"1965","Nick Minicucci","Delaware","SR",0.673523426055908,-8.77332439025243,18
"1966","Nick Poulos","Ohio","BC",1.28979742527008,22.9685068130493,1
"1967","Nick Poulos","Ohio","BL",-1.55559360980988,-27.4433379371961,3
"1968","Nick Poulos","Ohio","BR",-2.16434720158577,14.992718398571,4
"1969","Nick Poulos","Ohio","DC",0.219343841075897,-25.5491107702255,1
"1970","Nick Poulos","Ohio","DL",0.713052034378052,4.84413355588913,2
"1971","Nick Poulos","Ohio","DR",-2.89927852153778,-27.1086713299155,4
"1972","Nick Poulos","Ohio","MC",5.62053155899048,1.48133436838786,3
"1973","Nick Poulos","Ohio","ML",-0.998033285140991,-31.481556892395,5
"1974","Nick Poulos","Ohio","MR",-1.98669946193695,-18.3210534974933,4
"1975","Nick Poulos","Ohio","SC",-2.51778066158295,-76.0080724954605,2
"1976","Nick Poulos","Ohio","SL",2.66547393798828,26.9300282001495,1
"1977","Nick Poulos","Ohio","SR",1.66390866041183,16.9876014192899,6
"1978","Nico Iamaleava","UCLA","BC",-3.18823575973511,-53.7282720208168,4
"1979","Nico Iamaleava","UCLA","BL",1.49039775133133,13.128650188446,9
"1980","Nico Iamaleava","UCLA","BR",3.82778346538544,12.0440626144409,5
"1981","Nico Iamaleava","UCLA","DC",3.80590718984604,15.7616759339968,6
"1982","Nico Iamaleava","UCLA","DL",-1.78347384929657,-28.0826151371002,2
"1983","Nico Iamaleava","UCLA","DR",8.6436026096344,40.1421445608139,5
"1984","Nico Iamaleava","UCLA","MC",2.04451382160187,-8.59239912695354,9
"1985","Nico Iamaleava","UCLA","ML",1.3133453130722,-25.5010704199473,3
"1986","Nico Iamaleava","UCLA","MR",4.62265080213547,13.3817371726036,5
"1987","Nico Iamaleava","UCLA","SC",-2.39286345243454,-12.0009250938892,8
"1988","Nico Iamaleava","UCLA","SL",7.16555964946747,19.2954491078854,5
"1989","Nico Iamaleava","UCLA","SR",3.8355388045311,-4.4454155320471,11
"1990","Noah Fifita","Arizona","BC",-0.592721462249756,22.786146402359,1
"1991","Noah Fifita","Arizona","BL",-0.0635318756103516,-2.87024123328073,7
"1992","Noah Fifita","Arizona","BR",-1.11757880449295,16.4468276500702,10
"1993","Noah Fifita","Arizona","DC",4.05005836486816,57.6465666294098,1
"1994","Noah Fifita","Arizona","DL",8.90143692493439,45.6476045772433,4
"1995","Noah Fifita","Arizona","DR",-1.49562513828278,-18.2221859693527,5
"1996","Noah Fifita","Arizona","MC",0.938279688358307,-3.2003032664458,3
"1997","Noah Fifita","Arizona","ML",0.312120318412781,-15.793365240097,2
"1998","Noah Fifita","Arizona","MR",-3.36447691917419,-20.7391915222009,6
"1999","Noah Fifita","Arizona","SC",9.3322674036026,16.4865708351135,10
"2000","Noah Fifita","Arizona","SL",5.62704354524612,26.789171758451,19
"2001","Noah Fifita","Arizona","SR",3.20540744066238,12.9546514579228,21
"2002","Noah Grubbs","Notre Dame","BR",0.431929349899292,12.0290756225586,1
"2003","Noah Grubbs","Notre Dame","DC",-0.748082876205444,-38.5978132486343,1
"2004","Noah Grubbs","Notre Dame","DL",-0.452032089233398,-43.828758597374,1
"2005","Noah Grubbs","Notre Dame","ML",-0.406326770782471,-1.47532522678375,2
"2006","Noah Grubbs","Notre Dame","SL",-0.180173277854919,-14.9455934762955,2
"2007","Noah Grubbs","Notre Dame","SR",1.31828188896179,25.4243984818459,4
"2008","Noah Kim","Eastern Michigan","BC",2.59393054246902,11.3108432292938,5
"2009","Noah Kim","Eastern Michigan","BL",0.446395933628082,11.2113413214684,10
"2010","Noah Kim","Eastern Michigan","BR",-10.062382876873,-0.323750717299326,21
"2011","Noah Kim","Eastern Michigan","DC",-4.91510337591171,-25.3538507223129,5
"2012","Noah Kim","Eastern Michigan","DL",-0.495517492294312,-9.20056849718094,4
"2013","Noah Kim","Eastern Michigan","DR",-0.422051012516022,-10.8818620443344,7
"2014","Noah Kim","Eastern Michigan","MC",0.97855281829834,-11.8816662579775,8
"2015","Noah Kim","Eastern Michigan","ML",4.60339146852493,1.79059393703938,10
"2016","Noah Kim","Eastern Michigan","MR",-5.33952677249908,-22.5014001131058,6
"2017","Noah Kim","Eastern Michigan","SC",0.400173604488373,10.663345341499,13
"2018","Noah Kim","Eastern Michigan","SL",6.05802696943283,7.38394478192696,26
"2019","Noah Kim","Eastern Michigan","SR",-5.253776460886,-9.92104177673658,15
"2020","Noah Kim","Eastern Michigan",NA,-0.188896656036377,23.6705362796783,1
"2021","Nolan Good","Kent State","BL",-0.894787311553955,13.0062520503998,1
"2022","Nolan Good","Kent State","BR",1.32306671142578,24.3515193462372,1
"2023","Nolan Good","Kent State","DR",-0.883466005325317,-34.9549800157547,1
"2024","Nolan Good","Kent State","MC",-0.581796169281006,-58.6987614631653,1
"2025","Nolan Good","Kent State","SR",-1.09539866447449,-70.0291931629181,1
"2026","Oran Singleton Jr.","Tulsa","DR",-0.470643997192383,-33.4900468587875,1
"2027","Oran Singleton Jr.","Tulsa","SL",-0.649280786514282,-64.3905997276306,1
"2028","Owen McCown","UT San Antonio","BC",-1.88447695970535,-46.4019298553467,3
"2029","Owen McCown","UT San Antonio","BL",0.659598797559738,22.5122954230756,16
"2030","Owen McCown","UT San Antonio","BR",-5.70678091049194,6.96182698011398,12
"2031","Owen McCown","UT San Antonio","DC",-0.605332255363464,-52.3725569248199,1
"2032","Owen McCown","UT San Antonio","DL",4.25328540802002,21.3379982858896,4
"2033","Owen McCown","UT San Antonio","DR",-0.906638383865356,-38.3967980742455,2
"2034","Owen McCown","UT San Antonio","MC",-0.793472707271576,-11.024034768343,8
"2035","Owen McCown","UT San Antonio","ML",-1.56799817085266,-7.4909120798111,1
"2036","Owen McCown","UT San Antonio","MR",0.039161205291748,13.4945752099156,4
"2037","Owen McCown","UT San Antonio","SC",0.669211477041245,4.41568992458857,13
"2038","Owen McCown","UT San Antonio","SL",1.29900598526001,-3.91394277413686,15
"2039","Owen McCown","UT San Antonio","SR",4.1620500087738,26.3109134679491,11
"2040","Parker Puckett","Mississippi State","DL",-0.707388162612915,-41.572043299675,1
"2041","Parker Puckett","Mississippi State","DR",-0.854471445083618,-42.0275658369064,1
"2042","Parker Puckett","Mississippi State","MC",-0.357782483100891,30.8638453483582,1
"2043","Parker Puckett","Mississippi State","SL",0.9559485912323,-13.1013095378876,3
"2044","Parker Puckett","Mississippi State","SR",-0.246051788330078,21.9214797019958,2
"2045","Preston Brown","North Dakota State","BL",-1.49515402317047,-9.6258819103241,1
"2046","Preston Brown","North Dakota State","SL",0.200575113296509,25.61394572258,1
"2047","Quinn Henicle","Old Dominion","BC",-1.03902223706245,-10.0890442728996,2
"2048","Quinn Henicle","Old Dominion","BL",-2.61067366600037,6.69740080833435,5
"2049","Quinn Henicle","Old Dominion","BR",1.30038580298424,-7.48939514160156,5
"2050","Quinn Henicle","Old Dominion","DC",2.30924391746521,12.910820543766,2
"2051","Quinn Henicle","Old Dominion","DL",3.99537581205368,13.9779925346375,4
"2052","Quinn Henicle","Old Dominion","DR",6.95009422302246,59.6565425395966,2
"2053","Quinn Henicle","Old Dominion","MC",4.83144450187683,21.0178278386593,5
"2054","Quinn Henicle","Old Dominion","ML",-4.46436810493469,-50.5191552639008,5
"2055","Quinn Henicle","Old Dominion","MR",-0.604737997055054,-7.91547447443008,1
"2056","Quinn Henicle","Old Dominion","SC",3.87658883631229,27.9269014086042,7
"2057","Quinn Henicle","Old Dominion","SL",-1.59501510858536,-16.8095824122429,5
"2058","Quinn Henicle","Old Dominion","SR",5.61707842350006,11.5631195406119,6
"2059","Raymond Moore III","UTEP","BL",-1.42891442775726,15.7915115356445,1
"2060","Raymond Moore III","UTEP","DL",-0.655201435089111,-33.0357939004898,1
"2061","Raymond Moore III","UTEP","DR",-1.17642915248871,-17.157231643796,2
"2062","Raymond Moore III","UTEP","ML",-1.04665184020996,-9.32487845420837,2
"2063","Raymond Moore III","UTEP","SC",0.429116100072861,25.7333099842072,3
"2064","Raymond Moore III","UTEP","SL",-2.23416042327881,-71.1209416389465,1
"2065","Raymond Moore III","UTEP","SR",-0.235597178339958,23.5903739929199,1
"2066","Rickie Collins","Kennesaw State","BC",-0.287518739700317,17.5163805484772,2
"2067","Rickie Collins","Kennesaw State","BL",1.53920769691467,-8.35835814476013,5
"2068","Rickie Collins","Kennesaw State","BR",0.646358251571655,8.82923834853702,18
"2069","Rickie Collins","Kennesaw State","DC",4.18328285217285,61.2949192523956,1
"2070","Rickie Collins","Kennesaw State","DL",0.0621368587017059,0.221947953104973,5
"2071","Rickie Collins","Kennesaw State","DR",1.12660640478134,4.56702634692192,3
"2072","Rickie Collins","Kennesaw State","MC",-4.41311073303223,32.7822983264923,1
"2073","Rickie Collins","Kennesaw State","ML",-0.776868343353271,10.154161353906,3
"2074","Rickie Collins","Kennesaw State","MR",3.08462885022163,12.675721517631,7
"2075","Rickie Collins","Kennesaw State","SC",-3.66059160232544,-24.2840631554524,6
"2076","Rickie Collins","Kennesaw State","SL",5.10704186558723,9.03350069726768,19
"2077","Rickie Collins","Kennesaw State","SR",10.4782389998436,5.48675698893411,21
"2078","Rocco Becht","Penn State","BC",-0.0597200393676758,23.6715912818909,1
"2079","Rocco Becht","Penn State","BL",5.39785966277122,11.3065759340922,3
"2080","Rocco Becht","Penn State","BR",-3.24795806407928,-57.0007756352425,4
"2081","Rocco Becht","Penn State","DC",11.1409602165222,27.0533573627472,5
"2082","Rocco Becht","Penn State","DL",3.56864857673645,26.4569689830144,3
"2083","Rocco Becht","Penn State","DR",0.726986289024353,-47.566823164622,3
"2084","Rocco Becht","Penn State","MC",13.2503180503845,30.9631903966268,6
"2085","Rocco Becht","Penn State","ML",2.15317177772522,7.37680017948151,5
"2086","Rocco Becht","Penn State","MR",0.79124641418457,40.182089805603,1
"2087","Rocco Becht","Penn State","SC",-0.848312854766846,-7.75858879089355,5
"2088","Rocco Becht","Penn State","SL",0.687768459320068,-3.79366874694824,13
"2089","Rocco Becht","Penn State","SR",6.59775823354721,17.5333901562474,11
"2090","Rocco Becht","Penn State",NA,4.42520236968994,52.8504520654678,1
"2091","Rodney Tisdale Jr.","Western Kentucky","BC",-1.95378875732422,-31.1980724334717,2
"2092","Rodney Tisdale Jr.","Western Kentucky","BL",-2.54474514722824,-11.671639084816,5
"2093","Rodney Tisdale Jr.","Western Kentucky","BR",-2.64785927534103,-2.20380624135335,6
"2094","Rodney Tisdale Jr.","Western Kentucky","DC",3.9304591268301,13.1209254264832,2
"2095","Rodney Tisdale Jr.","Western Kentucky","DL",-0.618981182575226,-49.7766435146332,1
"2096","Rodney Tisdale Jr.","Western Kentucky","DR",-2.65922999382019,-35.0995858510335,3
"2097","Rodney Tisdale Jr.","Western Kentucky","ML",-0.73181676864624,-59.7898364067078,1
"2098","Rodney Tisdale Jr.","Western Kentucky","MR",5.25238740444183,-18.8633840531111,8
"2099","Rodney Tisdale Jr.","Western Kentucky","SC",2.48372846841812,-10.8182764053345,5
"2100","Rodney Tisdale Jr.","Western Kentucky","SL",1.49695134162903,7.65358567237854,5
"2101","Rodney Tisdale Jr.","Western Kentucky","SR",8.68641340732574,4.75926861166954,15
"2102","Roman Gagliano","Middle Tennessee","BC",-1.53157472610474,-26.5152215957642,3
"2103","Roman Gagliano","Middle Tennessee","BL",0.25680947303772,0.0126583235604428,7
"2104","Roman Gagliano","Middle Tennessee","BR",-1.4452850818634,-14.2550579139165,14
"2105","Roman Gagliano","Middle Tennessee","DC",5.2925021648407,17.4376159906387,3
"2106","Roman Gagliano","Middle Tennessee","DL",1.91508316993713,-7.34114779957703,7
"2107","Roman Gagliano","Middle Tennessee","DR",-3.9363853931427,-20.9586308337748,4
"2108","Roman Gagliano","Middle Tennessee","MC",4.17772305011749,4.75659221410751,6
"2109","Roman Gagliano","Middle Tennessee","ML",-2.46797293424606,-12.1119855770043,7
"2110","Roman Gagliano","Middle Tennessee","MR",2.69416892528534,8.71329009532928,6
"2111","Roman Gagliano","Middle Tennessee","SC",5.64090368151665,17.5824988972057,11
"2112","Roman Gagliano","Middle Tennessee","SL",0.61815470457077,-9.72676100699525,19
"2113","Roman Gagliano","Middle Tennessee","SR",4.57550376653671,17.3547336115287,13
"2114","Ryan Browne","Purdue","BC",0.93994951248169,25.6081819534302,1
"2115","Ryan Browne","Purdue","BL",4.08722627162933,-3.65373373031616,5
"2116","Ryan Browne","Purdue","BR",9.60954225063324,3.85462533343922,11
"2117","Ryan Browne","Purdue","DL",2.53876656293869,6.79336500664552,6
"2118","Ryan Browne","Purdue","DR",7.20632296800613,19.7731673717499,5
"2119","Ryan Browne","Purdue","MC",8.94026899337769,23.9184013434819,7
"2120","Ryan Browne","Purdue","ML",8.55394089221954,18.519414588809,8
"2121","Ryan Browne","Purdue","MR",8.57882177829742,34.9942702800035,8
"2122","Ryan Browne","Purdue","SC",19.4043894708157,11.5591086885508,17
"2123","Ryan Browne","Purdue","SL",4.380789488554,7.5384552541532,19
"2124","Ryan Browne","Purdue","SR",1.86216685175896,3.35204109017338,14
"2125","Ryan Huff","Old Dominion","DL",-2.17343902587891,-35.979962348938,1
"2126","Ryan Montgomery","Georgia","BL",1.64925241470337,11.4136427640915,2
"2127","Ryan Montgomery","Georgia","DC",3.54334259033203,60.0939184427261,1
"2128","Ryan Montgomery","Georgia","SC",-1.62678778171539,-64.7034883499146,1
"2129","Ryan Montgomery","Georgia","SL",-0.816823959350586,-74.1664826869965,1
"2130","Ryan Montgomery","Georgia","SR",-0.669846773147583,-72.8628039360046,1
"2131","Ryan Puglisi","Georgia","BL",1.42777109146118,16.9056981801987,2
"2132","Ryan Puglisi","Georgia","BR",-0.271065950393677,-13.0254538357258,5
"2133","Ryan Puglisi","Georgia","DC",-0.41006064414978,-39.8875385522842,1
"2134","Ryan Puglisi","Georgia","DL",1.30198240280151,49.2717742919922,1
"2135","Ryan Puglisi","Georgia","DR",-0.398506164550781,-46.7082321643829,1
"2136","Ryan Puglisi","Georgia","MC",-3.69701600074768,-39.8606330156326,4
"2137","Ryan Puglisi","Georgia","ML",3.02409899234772,33.885669708252,2
"2138","Ryan Puglisi","Georgia","MR",1.77713298797607,33.6748242378235,1
"2139","Ryan Puglisi","Georgia","SC",3.25724321603775,-20.4680681228638,4
"2140","Ryan Puglisi","Georgia","SR",0.353128910064697,-1.85262680053711,5
"2141","Ryan Staub","Tennessee","BL",0.891814053058624,23.958832025528,1
"2142","Ryan Staub","Tennessee","BR",0.911416590213776,13.1087601184845,1
"2143","Ryan Staub","Tennessee","SL",0.320691704750061,25.016862154007,1
"2144","Ryder Burton","UAB","BL",-3.74435722827911,-10.7032611966133,4
"2145","Ryder Burton","UAB","BR",1.71560496091843,-0.0873252749443054,7
"2146","Ryder Burton","UAB","DC",-0.693547368049622,-34.8338782787323,1
"2147","Ryder Burton","UAB","DL",1.50396549701691,25.1517402008176,2
"2148","Ryder Burton","UAB","DR",1.58822727203369,-6.376112314562,6
"2149","Ryder Burton","UAB","MC",7.50311255455017,9.54274758696556,8
"2150","Ryder Burton","UAB","ML",0.830623865127563,-10.3563010692596,2
"2151","Ryder Burton","UAB","MR",2.30983316898346,4.73160371184349,9
"2152","Ryder Burton","UAB","SC",6.08949393033981,15.5611571855843,8
"2153","Ryder Burton","UAB","SL",-0.160327196121216,-0.152000412344933,12
"2154","Ryder Burton","UAB","SR",0.264276474714279,2.49327056937748,9
"2155","Sam Leavitt","LSU","BC",-0.426064014434814,10.9722673892975,1
"2156","Sam Leavitt","LSU","BL",2.47068738937378,15.3385803103447,4
"2157","Sam Leavitt","LSU","BR",2.24608141183853,10.092486760446,14
"2158","Sam Leavitt","LSU","DC",-0.958540260791779,-39.2746180295944,2
"2159","Sam Leavitt","LSU","DL",2.29030704498291,6.61163032054901,2
"2160","Sam Leavitt","LSU","DR",8.16792327165604,-3.59940193593502,8
"2161","Sam Leavitt","LSU","MC",6.13146561384201,1.27135738730431,10
"2162","Sam Leavitt","LSU","ML",-2.01080787181854,-18.0364769697189,5
"2163","Sam Leavitt","LSU","MR",0.922843813896179,-0.391736626625061,7
"2164","Sam Leavitt","LSU","SC",0.811864137649536,-22.530379572085,7
"2165","Sam Leavitt","LSU","SL",4.39530336856842,12.7015595989568,14
"2166","Sam Leavitt","LSU","SR",9.13196730613708,7.17010589746328,13
"2167","Samaj Jones","Cincinnati","BL",-0.260114729404449,12.3798161745071,2
"2168","Samaj Jones","Cincinnati","BR",-0.188005208969116,12.1741771697998,1
"2169","Sawyer Anderson","Arizona","BL",-0.793933629989624,-88.7563288211823,1
"2170","Sawyer Anderson","Arizona","DL",2.9889566898346,63.2038176059723,1
"2171","Sawyer Anderson","Arizona","MC",2.49240446090698,32.8741312026978,1
"2172","Sawyer Anderson","Arizona","ML",-0.77509355545044,-42.9712921380997,1
"2173","Sawyer Anderson","Arizona","SL",2.00478291511536,-8.33471417427063,3
"2174","Sawyer Anderson","Arizona","SR",0.113138556480408,28.6196917295456,2
"2175","Scotty Fox Jr.","West Virginia","DL",-0.834489345550537,-36.2394690513611,1
"2176","Scotty Fox Jr.","West Virginia","MR",-0.82927656173706,-57.1309924125671,1
"2177","Scotty Fox Jr.","West Virginia","SR",2.50639581680298,25.3155142068863,2
"2178","Semaj Beals","Akron","BR",-0.858986973762512,-74.2680966854095,1
"2179","Skyler Locklear","Missouri State","BL",-3.23670846223831,16.1570534110069,8
"2180","Skyler Locklear","Missouri State","BR",-2.38677510619164,1.53065196105412,14
"2181","Skyler Locklear","Missouri State","DC",7.42832374572754,48.4657883644104,2
"2182","Skyler Locklear","Missouri State","DL",1.56279820203781,-3.14570665359497,3
"2183","Skyler Locklear","Missouri State","DR",15.0334985256195,31.6375425883702,7
"2184","Skyler Locklear","Missouri State","MC",3.06558203697205,34.8647654056549,1
"2185","Skyler Locklear","Missouri State","ML",-1.32058775424957,-23.0844864621758,4
"2186","Skyler Locklear","Missouri State","MR",-1.24754333496094,-58.0276072025299,2
"2187","Skyler Locklear","Missouri State","SC",2.87909626960754,27.9533684253693,2
"2188","Skyler Locklear","Missouri State","SL",-0.405008912086487,-9.72736137253897,7
"2189","Skyler Locklear","Missouri State","SR",-1.46925520896912,-3.31970549055508,14
"2190","Skyler Williams","Kennesaw State","BL",0.979777812957764,19.8490500450134,1
"2191","Skyler Williams","Kennesaw State","SC",-0.709524154663086,-71.9549834728241,1
"2192","Skyler Williams","Kennesaw State","SL",-0.374484300613403,20.4688668251038,1
"2193","Steele Pizzella","Wake Forest","BL",-0.48149561882019,-89.9393975734711,1
"2194","Steele Pizzella","Wake Forest","BR",0.498262047767639,10.4847729206085,1
"2195","Steele Pizzella","Wake Forest","SR",-1.7530837059021,-46.5795904397964,1
"2196","Steve Angeli","Syracuse","BC",-0.345561742782593,10.0062966346741,1
"2197","Steve Angeli","Syracuse","BL",-1.73927441239357,-1.21185878912608,6
"2198","Steve Angeli","Syracuse","BR",5.57045942544937,-1.53442455662621,9
